product_id,product_name,price,brand,description,rating,rating_count,user_id,user_name
21a08f02,Corner Shelf,391.9,Brand 28,"A high-quality corner shelf made by Brand 28. Durable and stylish, perfect for modern bathrooms.",5.0,120,U0821,User_777
b0b7ea8a,Faucet,893.35,Brand 10,"A high-quality faucet made by Brand 10. Durable and stylish, perfect for modern bathrooms.",3.5,122,U0735,User_580
84279f28,Water Filter,446.04,Brand 8,"A high-quality water filter made by Brand 8. Durable and stylish, perfect for modern bathrooms.",4.9,123,U0445,User_831
a8e55309,Pipe Connector,882.13,Brand 4,"A high-quality pipe connector made by Brand 4. Durable and stylish, perfect for modern bathrooms.",4.7,112,U0530,User_594
a5331d8c,Towel Rack,104.83,Brand 7,"A high-quality towel rack made by Brand 7. Durable and stylish, perfect for modern bathrooms.",3.3,30,U0889,User_769
9f7894cd,Pipe Connector,141.64,Brand 16,"A high-quality pipe connector made by Brand 16. Durable and stylish, perfect for modern bathrooms.",4.1,209,U0032,User_336
994a5d46,Vanity Unit,143.6,Brand 40,"A high-quality vanity unit made by Brand 40. Durable and stylish, perfect for modern bathrooms.",4.8,362,U0747,User_827
f5cfea48,Hand Dryer,594.34,Brand 14,"A high-quality hand dryer made by Brand 14. Durable and stylish, perfect for modern bathrooms.",3.2,82,U0903,User_818
16c4c24f,Plunger,504.54,Brand 1,"A high-quality plunger made by Brand 1. Durable and stylish, perfect for modern bathrooms.",4.3,411,U0899,User_915
9ab6aeac,Bathtub,683.72,Brand 22,"A high-quality bathtub made by Brand 22. Durable and stylish, perfect for modern bathrooms.",3.8,218,U0747,User_186
9b6f9f36,Mirror,403.81,Brand 5,"A high-quality mirror made by Brand 5. Durable and stylish, perfect for modern bathrooms.",3.5,84,U0566,User_291
c4d5d868,Floor Drain,157.34,Brand 45,"A high-quality floor drain made by Brand 45. Durable and stylish, perfect for modern bathrooms.",4.2,342,U0381,User_952
af19cb75,Hand Shower,862.38,Brand 8,"A high-quality hand shower made by Brand 8. Durable and stylish, perfect for modern bathrooms.",4.3,261,U0947,User_283
cb5dceae,Wall Tiles,73.76,Brand 36,"A high-quality wall tiles made by Brand 36. Durable and stylish, perfect for modern bathrooms.",4.2,142,U0117,User_12
358fd8f3,Towel Rack,747.5,Brand 46,"A high-quality towel rack made by Brand 46. Durable and stylish, perfect for modern bathrooms.",4.8,30,U0969,User_959
a0c8e64f,Pipe Connector,139.37,Brand 8,"A high-quality pipe connector made by Brand 8. Durable and stylish, perfect for modern bathrooms.",3.5,320,U0886,User_236
f2187e32,Bidet,630.49,Brand 50,"A high-quality bidet made by Brand 50. Durable and stylish, perfect for modern bathrooms.",4.2,91,U0798,User_526
1210a56e,Water Filter,675.01,Brand 35,"A high-quality water filter made by Brand 35. Durable and stylish, perfect for modern bathrooms.",3.5,70,U0994,User_217
96401b5b,Overhead Shower,487.23,Brand 12,"A high-quality overhead shower made by Brand 12. Durable and stylish, perfect for modern bathrooms.",3.9,19,U0966,User_311
868f5670,Pipe Connector,458.13,Brand 22,"A high-quality pipe connector made by Brand 22. Durable and stylish, perfect for modern bathrooms.",3.2,48,U0979,User_134
c7ee9816,Bidet,97.6,Brand 47,"A high-quality bidet made by Brand 47. Durable and stylish, perfect for modern bathrooms.",3.5,297,U0513,User_249
720a5fa8,Sink,689.66,Brand 1,"A high-quality sink made by Brand 1. Durable and stylish, perfect for modern bathrooms.",3.2,124,U0176,User_204
9b6f9f36,Mirror,403.81,Brand 5,"A high-quality mirror made by Brand 5. Durable and stylish, perfect for modern bathrooms.",3.5,84,U0648,User_1000
7025759e,Shower Panel,426.48,Brand 26,"A high-quality shower panel made by Brand 26. Durable and stylish, perfect for modern bathrooms.",3.5,11,U0622,User_490
e800f93a,Heated Towel Rail,626.67,Brand 38,"A high-quality heated towel rail made by Brand 38. Durable and stylish, perfect for modern bathrooms.",4.5,460,U0771,User_324
c0e8bde7,Hand Dryer,247.14,Brand 13,"A high-quality hand dryer made by Brand 13. Durable and stylish, perfect for modern bathrooms.",3.3,100,U0623,User_495
ff567e43,Bathtub,967.16,Brand 17,"A high-quality bathtub made by Brand 17. Durable and stylish, perfect for modern bathrooms.",4.5,132,U0422,User_847
013ba0a6,Floor Drain,553.64,Brand 23,"A high-quality floor drain made by Brand 23. Durable and stylish, perfect for modern bathrooms.",3.5,429,U0596,User_139
5e4090ea,Plunger,931.78,Brand 6,"A high-quality plunger made by Brand 6. Durable and stylish, perfect for modern bathrooms.",3.8,241,U0633,User_175
55053e34,Corner Shelf,955.42,Brand 29,"A high-quality corner shelf made by Brand 29. Durable and stylish, perfect for modern bathrooms.",4.1,36,U0025,User_510
e4bf4458,Floor Drain,346.21,Brand 42,"A high-quality floor drain made by Brand 42. Durable and stylish, perfect for modern bathrooms.",3.7,176,U0166,User_482
145682be,Overhead Shower,670.02,Brand 3,"A high-quality overhead shower made by Brand 3. Durable and stylish, perfect for modern bathrooms.",3.8,113,U0567,User_873
36d0931c,Overhead Shower,684.53,Brand 14,"A high-quality overhead shower made by Brand 14. Durable and stylish, perfect for modern bathrooms.",3.1,483,U0877,User_346
62c9ccde,Toilet Paper Holder,100.76,Brand 2,"A high-quality toilet paper holder made by Brand 2. Durable and stylish, perfect for modern bathrooms.",4.0,213,U0601,User_202
8b17c9f3,Bathroom Scale,240.24,Brand 32,"A high-quality bathroom scale made by Brand 32. Durable and stylish, perfect for modern bathrooms.",4.7,224,U0357,User_121
95243952,Hand Shower,469.15,Brand 14,"A high-quality hand shower made by Brand 14. Durable and stylish, perfect for modern bathrooms.",4.4,59,U0688,User_62
40ebf17f,Faucet,440.65,Brand 37,"A high-quality faucet made by Brand 37. Durable and stylish, perfect for modern bathrooms.",5.0,401,U0721,User_967
416e4b51,Shower Panel,249.99,Brand 35,"A high-quality shower panel made by Brand 35. Durable and stylish, perfect for modern bathrooms.",4.3,475,U0980,User_146
4629c052,Pipe Connector,313.28,Brand 29,"A high-quality pipe connector made by Brand 29. Durable and stylish, perfect for modern bathrooms.",4.9,356,U0310,User_999
cbe75c9a,Mirror,195.8,Brand 4,"A high-quality mirror made by Brand 4. Durable and stylish, perfect for modern bathrooms.",3.9,84,U0960,User_158
a441e22f,Bidet,965.3,Brand 28,"A high-quality bidet made by Brand 28. Durable and stylish, perfect for modern bathrooms.",4.5,330,U0242,User_767
2f69714e,Bidet,353.54,Brand 37,"A high-quality bidet made by Brand 37. Durable and stylish, perfect for modern bathrooms.",4.7,377,U0572,User_414
ee4a4eec,Hand Dryer,383.71,Brand 22,"A high-quality hand dryer made by Brand 22. Durable and stylish, perfect for modern bathrooms.",4.1,390,U0753,User_124
7f1a8106,Toilet Brush,492.58,Brand 35,"A high-quality toilet brush made by Brand 35. Durable and stylish, perfect for modern bathrooms.",3.3,68,U0655,User_882
eec2477f,Faucet,309.43,Brand 15,"A high-quality faucet made by Brand 15. Durable and stylish, perfect for modern bathrooms.",3.4,204,U0122,User_981
d3994534,Shower Panel,228.19,Brand 15,"A high-quality shower panel made by Brand 15. Durable and stylish, perfect for modern bathrooms.",4.3,234,U0784,User_553
372bf483,Toilet Brush,215.09,Brand 41,"A high-quality toilet brush made by Brand 41. Durable and stylish, perfect for modern bathrooms.",3.6,289,U0904,User_421
71a00b9b,Showerhead,301.59,Brand 18,"A high-quality showerhead made by Brand 18. Durable and stylish, perfect for modern bathrooms.",4.7,154,U0515,User_840
f077c556,Toilet Seat,167.47,Brand 25,"A high-quality toilet seat made by Brand 25. Durable and stylish, perfect for modern bathrooms.",4.9,106,U0220,User_750
66d921f2,Mirror,165.83,Brand 27,"A high-quality mirror made by Brand 27. Durable and stylish, perfect for modern bathrooms.",4.0,158,U0478,User_72
50005527,Shower Curtain,420.25,Brand 32,"A high-quality shower curtain made by Brand 32. Durable and stylish, perfect for modern bathrooms.",5.0,334,U0364,User_375
3ac2beaa,Faucet,765.76,Brand 33,"A high-quality faucet made by Brand 33. Durable and stylish, perfect for modern bathrooms.",3.2,290,U0980,User_218
181438c8,Bathroom Scale,246.86,Brand 1,"A high-quality bathroom scale made by Brand 1. Durable and stylish, perfect for modern bathrooms.",4.9,441,U0024,User_404
da638bf9,Vanity Unit,169.86,Brand 35,"A high-quality vanity unit made by Brand 35. Durable and stylish, perfect for modern bathrooms.",4.6,330,U0391,User_152
3540b683,Corner Shelf,97.17,Brand 38,"A high-quality corner shelf made by Brand 38. Durable and stylish, perfect for modern bathrooms.",4.1,222,U0730,User_840
f156e923,Corner Shelf,916.76,Brand 6,"A high-quality corner shelf made by Brand 6. Durable and stylish, perfect for modern bathrooms.",4.2,8,U0256,User_729
563a6119,Water Filter,955.89,Brand 2,"A high-quality water filter made by Brand 2. Durable and stylish, perfect for modern bathrooms.",4.7,104,U0398,User_963
55bcfc60,Shower Panel,693.57,Brand 47,"A high-quality shower panel made by Brand 47. Durable and stylish, perfect for modern bathrooms.",4.2,139,U0513,User_11
4118f84a,Corner Shelf,359.9,Brand 30,"A high-quality corner shelf made by Brand 30. Durable and stylish, perfect for modern bathrooms.",4.3,479,U0493,User_884
32db6e93,Heated Towel Rail,937.02,Brand 20,"A high-quality heated towel rail made by Brand 20. Durable and stylish, perfect for modern bathrooms.",4.7,424,U0970,User_466
6a23e22d,Hand Shower,634.34,Brand 17,"A high-quality hand shower made by Brand 17. Durable and stylish, perfect for modern bathrooms.",3.8,99,U0368,User_501
3ba76c18,Hand Dryer,797.64,Brand 38,"A high-quality hand dryer made by Brand 38. Durable and stylish, perfect for modern bathrooms.",3.4,428,U0239,User_505
4dade85d,Shower Panel,508.26,Brand 8,"A high-quality shower panel made by Brand 8. Durable and stylish, perfect for modern bathrooms.",3.0,171,U0889,User_857
4b1be003,Toilet Paper Holder,439.27,Brand 20,"A high-quality toilet paper holder made by Brand 20. Durable and stylish, perfect for modern bathrooms.",3.1,61,U0716,User_134
d1aa4591,Mirror,508.63,Brand 41,"A high-quality mirror made by Brand 41. Durable and stylish, perfect for modern bathrooms.",4.9,77,U0658,User_899
f598e315,Toilet Brush,933.15,Brand 26,"A high-quality toilet brush made by Brand 26. Durable and stylish, perfect for modern bathrooms.",3.9,494,U0596,User_323
ba81c176,Wall Tiles,639.33,Brand 44,"A high-quality wall tiles made by Brand 44. Durable and stylish, perfect for modern bathrooms.",4.0,29,U0482,User_83
bafdcf71,Showerhead,267.92,Brand 25,"A high-quality showerhead made by Brand 25. Durable and stylish, perfect for modern bathrooms.",3.4,244,U0983,User_494
4f84c2fc,Plunger,89.44,Brand 44,"A high-quality plunger made by Brand 44. Durable and stylish, perfect for modern bathrooms.",3.5,366,U0675,User_845
e3eb173a,Drain Cover,162.83,Brand 37,"A high-quality drain cover made by Brand 37. Durable and stylish, perfect for modern bathrooms.",3.7,381,U0378,User_41
0fb2c971,Faucet,798.84,Brand 21,"A high-quality faucet made by Brand 21. Durable and stylish, perfect for modern bathrooms.",3.8,206,U0547,User_835
b2713a33,Drain Cover,97.18,Brand 5,"A high-quality drain cover made by Brand 5. Durable and stylish, perfect for modern bathrooms.",3.1,445,U0310,User_671
499d448a,Soap Dispenser,542.75,Brand 22,"A high-quality soap dispenser made by Brand 22. Durable and stylish, perfect for modern bathrooms.",3.0,33,U0092,User_847
cba9da2f,Toilet Seat,578.56,Brand 29,"A high-quality toilet seat made by Brand 29. Durable and stylish, perfect for modern bathrooms.",4.0,391,U0209,User_9
74a5c4aa,Water Filter,966.49,Brand 45,"A high-quality water filter made by Brand 45. Durable and stylish, perfect for modern bathrooms.",3.8,210,U0805,User_944
443514a1,Pipe Connector,275.42,Brand 14,"A high-quality pipe connector made by Brand 14. Durable and stylish, perfect for modern bathrooms.",4.1,51,U0491,User_410
b0cb3aae,Soap Dispenser,282.89,Brand 34,"A high-quality soap dispenser made by Brand 34. Durable and stylish, perfect for modern bathrooms.",3.3,387,U0693,User_55
62d34f6d,Mirror,548.4,Brand 47,"A high-quality mirror made by Brand 47. Durable and stylish, perfect for modern bathrooms.",3.9,364,U0523,User_839
b917c24b,Shower Curtain,434.56,Brand 14,"A high-quality shower curtain made by Brand 14. Durable and stylish, perfect for modern bathrooms.",3.7,213,U0227,User_809
551f23a9,Shower Panel,909.96,Brand 22,"A high-quality shower panel made by Brand 22. Durable and stylish, perfect for modern bathrooms.",3.2,357,U0638,User_351
82c925c7,Towel Rack,314.19,Brand 12,"A high-quality towel rack made by Brand 12. Durable and stylish, perfect for modern bathrooms.",3.9,56,U0324,User_53
dde1c221,Water Filter,927.9,Brand 43,"A high-quality water filter made by Brand 43. Durable and stylish, perfect for modern bathrooms.",3.9,11,U0540,User_360
0bf552f4,Cabinet,898.62,Brand 5,"A high-quality cabinet made by Brand 5. Durable and stylish, perfect for modern bathrooms.",3.6,333,U0296,User_248
3b51e7e9,Overhead Shower,197.04,Brand 35,"A high-quality overhead shower made by Brand 35. Durable and stylish, perfect for modern bathrooms.",4.0,374,U0539,User_516
8190a355,Hand Shower,600.74,Brand 43,"A high-quality hand shower made by Brand 43. Durable and stylish, perfect for modern bathrooms.",3.7,422,U0091,User_554
92a2a852,Wall Mount,187.54,Brand 2,"A high-quality wall mount made by Brand 2. Durable and stylish, perfect for modern bathrooms.",4.5,306,U0552,User_997
61fbbd4e,Heated Towel Rail,720.12,Brand 9,"A high-quality heated towel rail made by Brand 9. Durable and stylish, perfect for modern bathrooms.",4.8,496,U0525,User_243
47cdda5a,Overhead Shower,557.66,Brand 20,"A high-quality overhead shower made by Brand 20. Durable and stylish, perfect for modern bathrooms.",3.9,206,U0927,User_269
c94e11ea,Corner Shelf,618.24,Brand 39,"A high-quality corner shelf made by Brand 39. Durable and stylish, perfect for modern bathrooms.",3.6,356,U0979,User_130
f156e923,Corner Shelf,916.76,Brand 6,"A high-quality corner shelf made by Brand 6. Durable and stylish, perfect for modern bathrooms.",4.2,8,U0329,User_780
c4d5d868,Floor Drain,157.34,Brand 45,"A high-quality floor drain made by Brand 45. Durable and stylish, perfect for modern bathrooms.",4.2,342,U0473,User_115
05ecdc63,Bathtub,286.93,Brand 49,"A high-quality bathtub made by Brand 49. Durable and stylish, perfect for modern bathrooms.",3.8,386,U0362,User_808
28714833,Toilet Paper Holder,286.19,Brand 21,"A high-quality toilet paper holder made by Brand 21. Durable and stylish, perfect for modern bathrooms.",4.6,343,U0111,User_791
9c5b5d3a,Shower Curtain,157.5,Brand 11,"A high-quality shower curtain made by Brand 11. Durable and stylish, perfect for modern bathrooms.",5.0,264,U0866,User_917
7ca09d67,Mirror,842.12,Brand 24,"A high-quality mirror made by Brand 24. Durable and stylish, perfect for modern bathrooms.",3.3,172,U0347,User_510
5d0d207e,Plunger,569.91,Brand 19,"A high-quality plunger made by Brand 19. Durable and stylish, perfect for modern bathrooms.",3.1,461,U0057,User_67
b2efcd13,Bidet,885.76,Brand 21,"A high-quality bidet made by Brand 21. Durable and stylish, perfect for modern bathrooms.",3.8,228,U0927,User_829
82dc5b85,Vanity Unit,829.89,Brand 43,"A high-quality vanity unit made by Brand 43. Durable and stylish, perfect for modern bathrooms.",3.3,47,U0212,User_458
26ede576,Faucet,623.29,Brand 27,"A high-quality faucet made by Brand 27. Durable and stylish, perfect for modern bathrooms.",4.3,468,U0888,User_383
685f8f4c,Shower Curtain,222.0,Brand 45,"A high-quality shower curtain made by Brand 45. Durable and stylish, perfect for modern bathrooms.",3.5,412,U0865,User_876
499d448a,Soap Dispenser,542.75,Brand 22,"A high-quality soap dispenser made by Brand 22. Durable and stylish, perfect for modern bathrooms.",3.0,33,U0062,User_139
8b17c9f3,Bathroom Scale,240.24,Brand 32,"A high-quality bathroom scale made by Brand 32. Durable and stylish, perfect for modern bathrooms.",4.7,224,U0031,User_82
2c9c20c9,Heated Towel Rail,910.64,Brand 10,"A high-quality heated towel rail made by Brand 10. Durable and stylish, perfect for modern bathrooms.",4.1,452,U0404,User_70
843286f8,Shower Curtain,864.48,Brand 39,"A high-quality shower curtain made by Brand 39. Durable and stylish, perfect for modern bathrooms.",3.1,327,U0213,User_969
ef7290aa,Heated Towel Rail,522.72,Brand 17,"A high-quality heated towel rail made by Brand 17. Durable and stylish, perfect for modern bathrooms.",4.9,162,U0273,User_298
c3fe38b4,Toilet,114.64,Brand 15,"A high-quality toilet made by Brand 15. Durable and stylish, perfect for modern bathrooms.",4.6,244,U0816,User_74
04b87cd9,Corner Shelf,418.61,Brand 43,"A high-quality corner shelf made by Brand 43. Durable and stylish, perfect for modern bathrooms.",4.9,420,U0314,User_511
f46deb3c,Sink,274.57,Brand 15,"A high-quality sink made by Brand 15. Durable and stylish, perfect for modern bathrooms.",4.0,31,U0617,User_277
0a54166b,Plunger,525.32,Brand 20,"A high-quality plunger made by Brand 20. Durable and stylish, perfect for modern bathrooms.",4.4,67,U0653,User_502
428f845b,Wall Tiles,972.58,Brand 6,"A high-quality wall tiles made by Brand 6. Durable and stylish, perfect for modern bathrooms.",4.1,52,U0169,User_687
8a419dfc,Heated Towel Rail,157.27,Brand 50,"A high-quality heated towel rail made by Brand 50. Durable and stylish, perfect for modern bathrooms.",3.0,413,U0425,User_104
0c69a864,Towel Rack,864.05,Brand 32,"A high-quality towel rack made by Brand 32. Durable and stylish, perfect for modern bathrooms.",3.6,54,U0198,User_312
92a2a852,Wall Mount,187.54,Brand 2,"A high-quality wall mount made by Brand 2. Durable and stylish, perfect for modern bathrooms.",4.5,306,U0337,User_304
0c71167e,Toilet Paper Holder,953.99,Brand 3,"A high-quality toilet paper holder made by Brand 3. Durable and stylish, perfect for modern bathrooms.",4.8,416,U0395,User_548
b461a498,Bathroom Scale,969.93,Brand 16,"A high-quality bathroom scale made by Brand 16. Durable and stylish, perfect for modern bathrooms.",3.9,150,U0038,User_292
8a4d31d4,Bathtub,185.95,Brand 24,"A high-quality bathtub made by Brand 24. Durable and stylish, perfect for modern bathrooms.",4.9,373,U0364,User_927
dd7ca8f2,Hand Shower,121.33,Brand 5,"A high-quality hand shower made by Brand 5. Durable and stylish, perfect for modern bathrooms.",3.4,330,U0538,User_341
0950aee6,Shower Panel,403.71,Brand 20,"A high-quality shower panel made by Brand 20. Durable and stylish, perfect for modern bathrooms.",3.9,490,U0637,User_264
bc2a5c6b,Wall Mount,985.7,Brand 4,"A high-quality wall mount made by Brand 4. Durable and stylish, perfect for modern bathrooms.",3.9,161,U0345,User_829
c593ab70,Shower Enclosure,720.68,Brand 7,"A high-quality shower enclosure made by Brand 7. Durable and stylish, perfect for modern bathrooms.",3.1,496,U0224,User_364
cbb9a94e,Shower Panel,143.33,Brand 50,"A high-quality shower panel made by Brand 50. Durable and stylish, perfect for modern bathrooms.",3.1,499,U0119,User_655
9cf910bb,Toilet Paper Holder,602.46,Brand 32,"A high-quality toilet paper holder made by Brand 32. Durable and stylish, perfect for modern bathrooms.",4.7,468,U0958,User_835
3e7847eb,Towel Rack,122.26,Brand 49,"A high-quality towel rack made by Brand 49. Durable and stylish, perfect for modern bathrooms.",3.1,299,U0055,User_959
fe66f671,Heated Towel Rail,504.35,Brand 44,"A high-quality heated towel rail made by Brand 44. Durable and stylish, perfect for modern bathrooms.",3.0,283,U0056,User_585
58c43f4d,Shower Panel,164.98,Brand 11,"A high-quality shower panel made by Brand 11. Durable and stylish, perfect for modern bathrooms.",5.0,379,U0624,User_296
498c2618,Wall Tiles,117.46,Brand 46,"A high-quality wall tiles made by Brand 46. Durable and stylish, perfect for modern bathrooms.",3.9,26,U0566,User_231
8e92b06f,Soap Dispenser,828.49,Brand 6,"A high-quality soap dispenser made by Brand 6. Durable and stylish, perfect for modern bathrooms.",4.2,39,U0778,User_417
6010a6b8,Wall Tiles,289.44,Brand 9,"A high-quality wall tiles made by Brand 9. Durable and stylish, perfect for modern bathrooms.",3.2,384,U0980,User_435
b0b1df2c,Toilet Seat,674.78,Brand 8,"A high-quality toilet seat made by Brand 8. Durable and stylish, perfect for modern bathrooms.",3.8,312,U0405,User_12
61f36e6c,Floor Drain,217.16,Brand 2,"A high-quality floor drain made by Brand 2. Durable and stylish, perfect for modern bathrooms.",3.7,77,U0102,User_741
868f5670,Pipe Connector,458.13,Brand 22,"A high-quality pipe connector made by Brand 22. Durable and stylish, perfect for modern bathrooms.",3.2,48,U0891,User_166
9751da54,Bathtub,318.47,Brand 40,"A high-quality bathtub made by Brand 40. Durable and stylish, perfect for modern bathrooms.",3.9,245,U0491,User_18
9b6f9f36,Mirror,403.81,Brand 5,"A high-quality mirror made by Brand 5. Durable and stylish, perfect for modern bathrooms.",3.5,84,U0106,User_499
c31839a0,Water Filter,807.87,Brand 18,"A high-quality water filter made by Brand 18. Durable and stylish, perfect for modern bathrooms.",4.7,322,U0659,User_864
c7ee9816,Bidet,97.6,Brand 47,"A high-quality bidet made by Brand 47. Durable and stylish, perfect for modern bathrooms.",3.5,297,U0448,User_842
aa798005,Shower Curtain,646.97,Brand 37,"A high-quality shower curtain made by Brand 37. Durable and stylish, perfect for modern bathrooms.",3.7,480,U0198,User_307
13b58f6c,Cabinet,206.97,Brand 35,"A high-quality cabinet made by Brand 35. Durable and stylish, perfect for modern bathrooms.",3.4,219,U0716,User_505
9ca15044,Shower Curtain,431.46,Brand 43,"A high-quality shower curtain made by Brand 43. Durable and stylish, perfect for modern bathrooms.",3.1,22,U0360,User_69
3e76f0fc,Wall Mount,811.91,Brand 28,"A high-quality wall mount made by Brand 28. Durable and stylish, perfect for modern bathrooms.",4.7,403,U0224,User_214
e687e194,Hand Shower,371.54,Brand 31,"A high-quality hand shower made by Brand 31. Durable and stylish, perfect for modern bathrooms.",4.2,179,U0739,User_418
84e945dd,Faucet,802.97,Brand 16,"A high-quality faucet made by Brand 16. Durable and stylish, perfect for modern bathrooms.",4.3,157,U0776,User_659
9c5b5d3a,Shower Curtain,157.5,Brand 11,"A high-quality shower curtain made by Brand 11. Durable and stylish, perfect for modern bathrooms.",5.0,264,U0153,User_24
bceaf5b8,Soap Dispenser,734.42,Brand 3,"A high-quality soap dispenser made by Brand 3. Durable and stylish, perfect for modern bathrooms.",4.2,90,U0058,User_900
b257a8a5,Bathtub,254.01,Brand 1,"A high-quality bathtub made by Brand 1. Durable and stylish, perfect for modern bathrooms.",4.9,176,U0170,User_558
d1aa4591,Mirror,508.63,Brand 41,"A high-quality mirror made by Brand 41. Durable and stylish, perfect for modern bathrooms.",4.9,77,U0729,User_623
0c5fca1d,Shower Panel,903.84,Brand 39,"A high-quality shower panel made by Brand 39. Durable and stylish, perfect for modern bathrooms.",4.2,496,U0937,User_862
77bfff7b,Wall Tiles,727.51,Brand 40,"A high-quality wall tiles made by Brand 40. Durable and stylish, perfect for modern bathrooms.",3.0,395,U0096,User_630
d36fa95f,Bathtub,549.36,Brand 20,"A high-quality bathtub made by Brand 20. Durable and stylish, perfect for modern bathrooms.",4.1,339,U0050,User_819
2ebbccee,Mirror,467.36,Brand 12,"A high-quality mirror made by Brand 12. Durable and stylish, perfect for modern bathrooms.",4.0,259,U0904,User_134
96115404,Wall Mount,186.84,Brand 26,"A high-quality wall mount made by Brand 26. Durable and stylish, perfect for modern bathrooms.",4.2,383,U0140,User_527
ca78011f,Toilet Seat,508.34,Brand 21,"A high-quality toilet seat made by Brand 21. Durable and stylish, perfect for modern bathrooms.",4.5,382,U0957,User_602
85d46c92,Faucet,701.24,Brand 41,"A high-quality faucet made by Brand 41. Durable and stylish, perfect for modern bathrooms.",4.9,160,U0277,User_201
7025759e,Shower Panel,426.48,Brand 26,"A high-quality shower panel made by Brand 26. Durable and stylish, perfect for modern bathrooms.",3.5,11,U0315,User_204
11bc2c0e,Toilet Seat,823.69,Brand 42,"A high-quality toilet seat made by Brand 42. Durable and stylish, perfect for modern bathrooms.",3.9,123,U0393,User_427
43281f2d,Wall Mount,770.99,Brand 34,"A high-quality wall mount made by Brand 34. Durable and stylish, perfect for modern bathrooms.",3.4,364,U0842,User_885
6193553e,Toilet Paper Holder,829.23,Brand 10,"A high-quality toilet paper holder made by Brand 10. Durable and stylish, perfect for modern bathrooms.",4.1,35,U0746,User_336
843af8a3,Pipe Connector,798.31,Brand 48,"A high-quality pipe connector made by Brand 48. Durable and stylish, perfect for modern bathrooms.",4.6,434,U0840,User_794
c4d5d868,Floor Drain,157.34,Brand 45,"A high-quality floor drain made by Brand 45. Durable and stylish, perfect for modern bathrooms.",4.2,342,U0377,User_78
1a80e34a,Wall Mount,449.28,Brand 50,"A high-quality wall mount made by Brand 50. Durable and stylish, perfect for modern bathrooms.",3.8,12,U0854,User_870
5a993a87,Shower Panel,958.35,Brand 49,"A high-quality shower panel made by Brand 49. Durable and stylish, perfect for modern bathrooms.",3.0,45,U0950,User_711
dad3dce6,Pipe Connector,491.49,Brand 34,"A high-quality pipe connector made by Brand 34. Durable and stylish, perfect for modern bathrooms.",4.6,193,U0533,User_58
1b8f863d,Heated Towel Rail,281.12,Brand 4,"A high-quality heated towel rail made by Brand 4. Durable and stylish, perfect for modern bathrooms.",4.0,376,U0495,User_426
fa5d1190,Toilet Brush,830.01,Brand 27,"A high-quality toilet brush made by Brand 27. Durable and stylish, perfect for modern bathrooms.",3.5,285,U0269,User_985
ac76d356,Toilet Brush,374.3,Brand 9,"A high-quality toilet brush made by Brand 9. Durable and stylish, perfect for modern bathrooms.",4.1,309,U0162,User_20
47fc6d26,Heated Towel Rail,661.7,Brand 13,"A high-quality heated towel rail made by Brand 13. Durable and stylish, perfect for modern bathrooms.",3.8,243,U0871,User_347
45d6b5c9,Water Filter,387.7,Brand 24,"A high-quality water filter made by Brand 24. Durable and stylish, perfect for modern bathrooms.",3.6,305,U0306,User_544
b72108f0,Toilet,62.29,Brand 36,"A high-quality toilet made by Brand 36. Durable and stylish, perfect for modern bathrooms.",3.9,205,U0827,User_95
7cd4c3cc,Sink,111.7,Brand 28,"A high-quality sink made by Brand 28. Durable and stylish, perfect for modern bathrooms.",3.4,236,U0376,User_345
d80218bd,Hand Shower,315.61,Brand 41,"A high-quality hand shower made by Brand 41. Durable and stylish, perfect for modern bathrooms.",4.9,339,U0396,User_334
b84c7f39,Toilet Brush,53.29,Brand 11,"A high-quality toilet brush made by Brand 11. Durable and stylish, perfect for modern bathrooms.",4.6,69,U0178,User_33
b4d44638,Heated Towel Rail,340.81,Brand 39,"A high-quality heated towel rail made by Brand 39. Durable and stylish, perfect for modern bathrooms.",3.9,362,U0468,User_205
c7202851,Soap Dispenser,301.59,Brand 12,"A high-quality soap dispenser made by Brand 12. Durable and stylish, perfect for modern bathrooms.",4.1,357,U0982,User_641
806ed5b5,Soap Dispenser,556.14,Brand 18,"A high-quality soap dispenser made by Brand 18. Durable and stylish, perfect for modern bathrooms.",4.2,325,U0793,User_854
55053e34,Corner Shelf,955.42,Brand 29,"A high-quality corner shelf made by Brand 29. Durable and stylish, perfect for modern bathrooms.",4.1,36,U0963,User_962
34d87829,Bathroom Scale,754.11,Brand 11,"A high-quality bathroom scale made by Brand 11. Durable and stylish, perfect for modern bathrooms.",4.1,201,U0407,User_177
6675ffc7,Mirror,476.42,Brand 48,"A high-quality mirror made by Brand 48. Durable and stylish, perfect for modern bathrooms.",4.3,183,U0754,User_941
4078b6d8,Towel Rack,441.68,Brand 42,"A high-quality towel rack made by Brand 42. Durable and stylish, perfect for modern bathrooms.",4.9,355,U0998,User_468
78e7cce9,Hand Dryer,276.53,Brand 5,"A high-quality hand dryer made by Brand 5. Durable and stylish, perfect for modern bathrooms.",3.2,451,U0560,User_811
8e92b06f,Soap Dispenser,828.49,Brand 6,"A high-quality soap dispenser made by Brand 6. Durable and stylish, perfect for modern bathrooms.",4.2,39,U0424,User_389
142c758b,Floor Drain,952.02,Brand 47,"A high-quality floor drain made by Brand 47. Durable and stylish, perfect for modern bathrooms.",4.4,28,U0955,User_918
